,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes,Sh,SoT,Dist,FK,PK,PKatt,Season,Team
20,2021-01-09,19:00,Liga MX,Guardianes 2021 Regular Season,Sat,Home,W,2,0,León,2.5,0.6,39.0,,Guido Pizarro,4-4-2,Juan Esquivel,Match Report,,23,8,15.0,1.0,0,0,2021,UANL
21,2021-01-17,19:06,Liga MX,Guardianes 2021 Regular Season,Sun,Away,L,0,2,Santos,2.0,1.2,59.0,,Guido Pizarro,4-4-2,Fernando Guerrero,Match Report,,12,4,18.1,1.0,0,1,2021,UANL
22,2021-01-23,19:00,Liga MX,Guardianes 2021 Regular Season,Sat,Away,W,2,0,Atlas,0.6,0.8,48.0,,Guido Pizarro,4-3-3,Erick Yair Miranda,Match Report,,4,2,15.4,0.0,0,0,2021,UANL
23,2021-01-28,21:00,Liga MX,Guardianes 2021 Regular Season,Thu,Home,D,1,1,Necaxa,1.7,0.2,73.0,,Guido Pizarro,4-2-3-1,Fernando Hernández,Match Report,,16,6,20.1,0.0,0,0,2021,UANL
24,2021-02-17,21:00,Liga MX,Guardianes 2021 Regular Season,Wed,Home,L,0,2,Cruz Azul,2.5,0.8,65.0,,Guido Pizarro,4-4-2,Erick Yair Miranda,Match Report,,17,8,17.9,1.0,0,0,2021,UANL
25,2021-02-21,19:00,Liga MX,Guardianes 2021 Regular Season,Sun,Home,W,3,2,Tijuana,1.5,1.1,44.0,,Guido Pizarro,4-4-2,Fernando Hernández,Match Report,,11,5,13.3,0.0,0,0,2021,UANL
26,2021-02-25,21:00,Liga MX,Guardianes 2021 Regular Season,Thu,Away,D,2,2,Atlético,1.5,0.4,69.0,,Guido Pizarro,4-2-3-1,Diego Montaño,Match Report,,13,7,15.7,1.0,0,0,2021,UANL
27,2021-03-02,19:00,Liga MX,Guardianes 2021 Regular Season,Tue,Home,L,0,1,Toluca,1.1,0.5,65.0,,Guido Pizarro,4-2-3-1,Marco Antonio Nava,Match Report,,13,4,19.1,3.0,0,0,2021,UANL
28,2021-03-05,21:30,Liga MX,Guardianes 2021 Regular Season,Fri,Away,D,1,1,Puebla,1.8,1.7,58.0,,Guido Pizarro,4-2-3-1,Oscar Mejia,Match Report,,14,3,22.0,1.0,1,1,2021,UANL
29,2021-03-13,19:00,Liga MX,Guardianes 2021 Regular Season,Sat,Home,L,1,2,Mazatlán,1.5,1.4,53.0,,Guido Pizarro,4-4-2,Óscar Macias,Match Report,,9,1,21.0,0.0,0,1,2021,UANL
30,2021-03-18,20:00,Liga MX,Guardianes 2021 Regular Season,Thu,Away,L,0,1,Pachuca,0.5,0.5,62.0,,Guido Pizarro,4-4-2,Jorge Pérez,Match Report,,8,0,17.4,0.0,0,0,2021,UANL
31,2021-04-04,19:00,Liga MX,Guardianes 2021 Regular Season,Sun,Away,W,1,0,Querétaro,2.1,1.4,61.0,,Guido Pizarro,4-4-2,Mario Vargas,Match Report,,20,5,19.6,1.0,0,0,2021,UANL
32,2021-04-10,21:05,Liga MX,Guardianes 2021 Regular Season,Sat,Home,L,1,3,América,1.1,1.4,49.0,,Guido Pizarro,4-4-2,César Arturo Ramos,Match Report,,8,3,17.0,1.0,0,0,2021,UANL
33,2021-04-14,20:00,Liga MX,Guardianes 2021 Regular Season,Wed,Away,W,3,2,FC Juárez,1.4,1.9,68.0,,Guido Pizarro,4-4-2,Erick Yair Miranda,Match Report,,12,6,17.2,0.0,0,0,2021,UANL
34,2021-04-18,12:00,Liga MX,Guardianes 2021 Regular Season,Sun,Away,D,0,0,UNAM,1.0,0.9,57.0,,Guido Pizarro,4-4-2,Adonai Escobedo,Match Report,,9,3,20.5,1.0,0,0,2021,UANL
35,2021-04-24,21:10,Liga MX,Guardianes 2021 Regular Season,Sat,Home,W,2,1,Monterrey,1.7,1.0,58.0,,Guido Pizarro,4-2-3-1,Marco Ortíz,Match Report,,10,5,19.0,1.0,1,1,2021,UANL
36,2021-05-01,17:00,Liga MX,Guardianes 2021 Regular Season,Sat,Away,D,0,0,Guadalajara,0.6,1.1,50.0,11076.0,Guido Pizarro,5-3-2,Óscar Macias,Match Report,,13,1,23.1,2.0,0,0,2021,UANL
37,2021-05-08,19:00,Liga MX,Reclassification,Sat,Away,L,0,1,Atlas,1.0,1.1,56.0,,Guido Pizarro,4-4-2,César Arturo Ramos,Match Report,,15,7,23.7,2.0,0,0,2021,UANL
0,2020-07-25,21:00,Liga MX,Guardianes 2020 Regular Season,Sat,Away,L,0,2,Cruz Azul,0.3,2.3,34.0,,Julio Furch,5-3-2,Fernando Hernández,Match Report,,7,1,28.9,2.0,0,0,2021,Santos Laguna
1,2020-08-02,19:06,Liga MX,Guardianes 2020 Regular Season,Sun,Home,W,2,0,Guadalajara,2.1,2.0,41.0,,Julio Furch,3-4-1-2,Eduardo Basulto,Match Report,,19,6,20.2,1.0,0,0,2021,Santos Laguna
2,2020-08-08,19:06,Liga MX,Guardianes 2020 Regular Season,Sat,Away,D,2,2,Monterrey,2.1,2.5,44.0,,Julio Furch,5-3-2,Marco Antonio Nava,Match Report,,13,6,20.2,1.0,0,1,2021,Santos Laguna
3,2020-08-13,21:00,Liga MX,Guardianes 2020 Regular Season,Thu,Away,L,1,3,América,1.8,1.7,45.0,,Julio Furch,5-3-2,Fernando Hernández,Match Report,,13,3,22.0,2.0,1,1,2021,Santos Laguna
4,2020-08-16,19:06,Liga MX,Guardianes 2020 Regular Season,Sun,Home,D,0,0,Atlas,0.8,0.4,64.0,,Julio Furch,4-2-3-1,Oscar Mejia,Match Report,,17,1,22.2,2.0,0,0,2021,Santos Laguna
5,2020-08-21,19:30,Liga MX,Guardianes 2020 Regular Season,Fri,Away,L,1,2,Necaxa,0.8,1.3,45.0,,Julio Furch,3-4-1-2,Adonai Escobedo,Match Report,,13,4,20.9,3.0,0,0,2021,Santos Laguna
6,2020-08-30,19:06,Liga MX,Guardianes 2020 Regular Season,Sun,Home,W,2,1,Querétaro,1.2,1.0,50.0,,Julio Furch,4-2-3-1,Fernando Guerrero,Match Report,,11,4,14.6,1.0,0,0,2021,Santos Laguna
7,2020-09-04,20:30,Liga MX,Guardianes 2020 Regular Season,Fri,Away,D,1,1,FC Juárez,1.0,1.1,48.0,,Dória,4-2-3-1,Marco Antonio Nava,Match Report,,11,2,19.3,0.0,0,0,2021,Santos Laguna
8,2020-09-09,21:06,Liga MX,Guardianes 2020 Regular Season,Wed,Home,L,1,2,UNAM,1.3,0.1,70.0,,Dória,4-2-3-1,Jorge Pérez,Match Report,,19,5,14.6,0.0,0,0,2021,Santos Laguna
9,2020-09-12,19:00,Liga MX,Guardianes 2020 Regular Season,Sat,Away,L,0,2,UANL,1.1,2.0,48.0,,Julio Furch,4-2-3-1,César Arturo Ramos,Match Report,,16,3,21.2,2.0,0,0,2021,Santos Laguna
10,2020-09-20,12:00,Liga MX,Guardianes 2020 Regular Season,Sun,Away,W,2,1,Toluca,1.4,1.1,45.0,,Julio Furch,4-4-2,Adonai Escobedo,Match Report,,16,7,20.7,0.0,0,0,2021,Santos Laguna
11,2020-10-02,19:30,Liga MX,Guardianes 2020 Regular Season,Fri,Away,W,2,0,Puebla,1.1,0.7,39.0,,Julio Furch,4-4-2,Marco Antonio Nava,Match Report,,8,2,24.6,0.0,1,1,2021,Santos Laguna
12,2020-10-11,19:06,Liga MX,Guardianes 2020 Regular Season,Sun,Home,W,2,0,Tijuana,1.3,0.7,52.0,,Julio Furch,4-4-2,Diego Montaño,Match Report,,17,7,20.0,1.0,0,0,2021,Santos Laguna
13,2020-10-18,19:06,Liga MX,Guardianes 2020 Regular Season,Sun,Home,D,1,1,Pachuca,1.8,0.2,51.0,,Julio Furch,4-4-2,Jorge Rojas,Match Report,,11,3,21.5,1.0,1,1,2021,Santos Laguna
14,2020-10-25,19:06,Liga MX,Guardianes 2020 Regular Season,Sun,Home,W,2,1,Atlético,1.6,0.7,53.0,,Julio Furch,4-4-2,Eduardo Basulto,Match Report,,17,3,21.8,3.0,1,1,2021,Santos Laguna
15,2020-11-02,21:00,Liga MX,Guardianes 2020 Regular Season,Mon,Away,L,1,2,León,1.2,0.8,40.0,,Julio Furch,4-4-2,Oscar Mejia,Match Report,,23,6,19.2,0.0,0,0,2021,Santos Laguna
16,2020-11-08,19:06,Liga MX,Guardianes 2020 Regular Season,Sun,Home,W,4,0,Mazatlán,3.6,1.0,49.0,,Julio Furch,4-4-2,César Arturo Ramos,Match Report,,20,6,17.8,1.0,1,1,2021,Santos Laguna
17,2020-11-21,19:00,Liga MX,Reclassification,Sat,Home,L,0,3,Pachuca,0.8,2.1,54.0,,Julio Furch,4-4-2,Marco Antonio Nava,Match Report,,14,6,20.7,1.0,0,0,2021,Santos Laguna
18,2021-01-10,19:06,Liga MX,Guardianes 2021 Regular Season,Sun,Home,W,1,0,Cruz Azul,0.4,0.6,49.0,,Carlos Acevedo,4-2-3-1,Mario Vargas,Match Report,,8,4,22.6,0.0,0,0,2021,Santos Laguna
19,2021-01-17,19:06,Liga MX,Guardianes 2021 Regular Season,Sun,Home,W,2,0,UANL,1.2,2.0,41.0,,Carlos Acevedo,4-2-3-1,Fernando Guerrero,Match Report,,20,6,21.5,0.0,0,0,2021,Santos Laguna
20,2021-01-22,20:30,Liga MX,Guardianes 2021 Regular Season,Fri,Away,D,0,0,Mazatlán,0.6,0.3,53.0,,Carlos Acevedo,4-2-3-1,César Arturo Ramos,Match Report,,18,2,27.1,2.0,0,0,2021,Santos Laguna
21,2021-01-31,19:06,Liga MX,Guardianes 2021 Regular Season,Sun,Home,D,1,1,América,1.0,1.1,47.0,,Carlos Acevedo,4-2-3-1,Diego Montaño,Match Report,,12,4,22.3,2.0,0,0,2021,Santos Laguna
22,2021-02-06,17:00,Liga MX,Guardianes 2021 Regular Season,Sat,Away,D,1,1,Atlas,0.9,1.4,43.0,,Carlos Acevedo,4-2-3-1,Fernando Hernández,Match Report,,9,2,23.3,0.0,0,0,2021,Santos Laguna
23,2021-02-14,19:06,Liga MX,Guardianes 2021 Regular Season,Sun,Home,W,1,0,Monterrey,0.9,0.8,48.0,,Carlos Acevedo,4-2-3-1,César Arturo Ramos,Match Report,,8,2,19.3,0.0,0,0,2021,Santos Laguna
24,2021-02-18,21:00,Liga MX,Guardianes 2021 Regular Season,Thu,Away,L,0,1,Atlético,0.9,0.7,65.0,,Carlos Acevedo,4-2-3-1,Adonai Escobedo,Match Report,,11,2,18.9,0.0,0,0,2021,Santos Laguna
25,2021-02-28,19:06,Liga MX,Guardianes 2021 Regular Season,Sun,Home,W,3,2,FC Juárez,1.1,1.5,51.0,,Hugo Isaác Rodríguez,4-2-3-1,Luis Santander,Match Report,,15,8,18.8,0.0,0,0,2021,Santos Laguna
26,2021-03-04,21:00,Liga MX,Guardianes 2021 Regular Season,Thu,Away,L,0,1,UNAM,1.7,1.1,53.0,,Hugo Isaác Rodríguez,4-2-3-1,Jorge Rojas,Match Report,,18,6,18.3,1.0,0,0,2021,Santos Laguna
27,2021-03-07,19:06,Liga MX,Guardianes 2021 Regular Season,Sun,Home,W,3,1,Necaxa,2.4,0.9,55.0,,Carlos Acevedo,4-2-3-1,Erick Yair Miranda,Match Report,,18,7,17.7,0.0,0,0,2021,Santos Laguna
28,2021-03-13,19:06,Liga MX,Guardianes 2021 Regular Season,Sat,Away,W,1,0,Tijuana,1.2,1.2,36.0,,Carlos Acevedo,4-2-3-1,César Arturo Ramos,Match Report,,10,3,21.9,1.0,0,0,2021,Santos Laguna
29,2021-03-21,19:06,Liga MX,Guardianes 2021 Regular Season,Sun,Home,L,1,2,León,1.3,2.0,48.0,,Carlos Acevedo,4-4-2,Oscar Mejia,Match Report,,12,3,23.7,0.0,1,1,2021,Santos Laguna
30,2021-04-04,17:00,Liga MX,Guardianes 2021 Regular Season,Sun,Away,D,1,1,Guadalajara,0.8,1.7,40.0,,Carlos Acevedo,4-4-2,Fernando Guerrero,Match Report,,14,3,21.1,1.0,0,0,2021,Santos Laguna
31,2021-04-11,19:00,Liga MX,Guardianes 2021 Regular Season,Sun,Away,L,0,1,Querétaro,0.8,1.0,63.0,,Carlos Acevedo,4-4-2,Fernando Hernández,Match Report,,19,3,24.2,2.0,0,0,2021,Santos Laguna
32,2021-04-18,19:00,Liga MX,Guardianes 2021 Regular Season,Sun,Home,W,3,1,Toluca,2.1,1.1,45.0,,Carlos Acevedo,4-2-3-1,Luis Santander,Match Report,,15,7,16.5,1.0,0,0,2021,Santos Laguna
33,2021-04-26,21:00,Liga MX,Guardianes 2021 Regular Season,Mon,Away,L,0,1,Pachuca,0.3,1.4,59.0,,Carlos Acevedo,4-2-3-1,Diego Montaño,Match Report,,9,1,27.2,0.0,0,0,2021,Santos Laguna
34,2021-05-02,19:06,Liga MX,Guardianes 2021 Regular Season,Sun,Home,D,0,0,Puebla,2.0,0.8,61.0,,Carlos Acevedo,4-2-3-1,Erick Yair Miranda,Match Report,,20,3,20.2,1.0,0,0,2021,Santos Laguna
35,2021-05-08,21:15,Liga MX,Reclassification,Sat,Home,W,5,0,Querétaro,2.6,0.6,64.0,6206.0,Carlos Acevedo,4-2-3-1,Fernando Hernández,Match Report,,13,6,18.2,0.0,1,1,2021,Santos Laguna
36,2021-05-13,21:05,Liga MX,Quarter-finals,Thu,Home,W,2,1,Monterrey,1.9,2.0,50.0,9667.0,Carlos Acevedo,4-2-3-1,Jorge Rojas,Match Report,Leg 1 of 2,24,5,20.4,0.0,0,0,2021,Santos Laguna
37,2021-05-16,18:00,Liga MX,Quarter-finals,Sun,Away,D,1,1,Monterrey,1.4,0.8,56.0,15743.0,Carlos Acevedo,4-2-3-1,César Arturo Ramos,Match Report,Leg 2 of 2; Santos won,8,1,19.2,1.0,0,0,2021,Santos Laguna
38,2021-05-20,21:00,Liga MX,Semi-finals,Thu,Home,W,3,0,Puebla,2.1,1.2,52.0,13132.0,Carlos Acevedo,4-2-3-1,Marco Ortíz,Match Report,Leg 1 of 2,19,6,20.0,0.0,0,0,2021,Santos Laguna
39,2021-05-23,19:00,Liga MX,Semi-finals,Sun,Away,L,0,1,Puebla,0.5,1.8,39.0,,Carlos Acevedo,4-2-3-1,Fernando Guerrero,Match Report,Leg 2 of 2; Santos won,7,3,24.1,0.0,0,0,2021,Santos Laguna
40,2021-05-27,21:00,Liga MX,Finals,Thu,Home,L,0,1,Cruz Azul,0.7,0.7,65.0,,Carlos Acevedo,4-2-3-1,Fernando Guerrero,Match Report,Leg 1 of 2,16,1,19.4,0.0,0,0,2021,Santos Laguna
41,2021-05-30,20:15,Liga MX,Finals,Sun,Away,D,1,1,Cruz Azul,0.8,1.3,63.0,,Carlos Acevedo,4-2-3-1,Fernando Hernández,Match Report,Leg 2 of 2; Cruz Azul won,11,1,19.9,1.0,0,0,2021,Santos Laguna
0,2020-07-26,12:00,Liga MX,Guardianes 2020 Regular Season,Sun,Home,W,3,2,Querétaro,0.7,0.8,54.0,,Andrés Iniestra,5-3-2,Oscar Mejia,Match Report,,9,4,14.8,0.0,0,0,2021,Pumas UNAM
1,2020-08-03,19:00,Liga MX,Guardianes 2020 Regular Season,Mon,Away,W,2,1,Atlas,2.6,1.0,43.0,,Juan Pablo Vigón,4-4-2,Jorge Pérez,Match Report,,18,5,17.8,1.0,0,0,2021,Pumas UNAM
2,2020-08-09,12:00,Liga MX,Guardianes 2020 Regular Season,Sun,Home,D,1,1,FC Juárez,2.7,0.5,67.0,,Andrés Iniestra,4-4-2,Óscar Macias,Match Report,,22,2,21.4,3.0,1,1,2021,Pumas UNAM
3,2020-08-12,21:00,Liga MX,Guardianes 2020 Regular Season,Wed,Home,D,1,1,Monterrey,2.7,3.0,47.0,,Andrés Iniestra,4-4-2,Diego Montaño,Match Report,,16,6,23.1,1.0,1,1,2021,Pumas UNAM
4,2020-08-15,20:00,Liga MX,Guardianes 2020 Regular Season,Sat,Away,D,0,0,Mazatlán,1.3,0.4,42.0,,Andrés Iniestra,4-4-2,Alejandro Funk,Match Report,,10,2,11.6,0.0,0,0,2021,Pumas UNAM
5,2020-08-22,19:00,Liga MX,Guardianes 2020 Regular Season,Sat,Away,D,1,1,UANL,1.8,1.0,45.0,,Nicolás Freire,4-4-2,Jorge Pérez,Match Report,,6,1,20.2,0.0,0,1,2021,Pumas UNAM
6,2020-08-30,12:00,Liga MX,Guardianes 2020 Regular Season,Sun,Home,W,3,0,Tijuana,1.3,1.0,46.0,,Nicolás Freire,4-4-2,Jorge Rojas,Match Report,,18,6,22.0,1.0,0,0,2021,Pumas UNAM
7,2020-09-05,17:00,Liga MX,Guardianes 2020 Regular Season,Sat,Home,W,4,1,Puebla,2.2,1.0,53.0,,Nicolás Freire,4-4-2,Fernando Hernández,Match Report,,17,10,25.2,0.0,1,1,2021,Pumas UNAM
8,2020-09-09,21:06,Liga MX,Guardianes 2020 Regular Season,Wed,Away,W,2,1,Santos,0.1,1.3,30.0,,Andrés Iniestra,4-4-2,Jorge Pérez,Match Report,,5,3,28.0,0.0,0,0,2021,Pumas UNAM
9,2020-09-13,12:00,Liga MX,Guardianes 2020 Regular Season,Sun,Home,W,3,0,Atlético,0.9,1.2,47.0,,Andrés Iniestra,4-4-2,Adonai Escobedo,Match Report,,7,6,22.5,1.0,0,0,2021,Pumas UNAM
10,2020-09-21,21:00,Liga MX,Guardianes 2020 Regular Season,Mon,Away,L,0,2,León,0.3,3.7,26.0,,Andrés Iniestra,4-4-2,César Arturo Ramos,Match Report,,7,1,25.5,1.0,0,0,2021,Pumas UNAM
11,2020-09-26,19:00,Liga MX,Guardianes 2020 Regular Season,Sat,Home,D,1,1,Necaxa,1.3,0.7,45.0,,Andrés Iniestra,4-4-2,Fernando Guerrero,Match Report,,15,6,20.1,2.0,0,0,2021,Pumas UNAM
12,2020-10-03,21:00,Liga MX,Guardianes 2020 Regular Season,Sat,Away,D,2,2,América,0.9,2.8,40.0,,Andrés Iniestra,4-4-2,Jorge Rojas,Match Report,,10,5,18.4,0.0,0,0,2021,Pumas UNAM
13,2020-10-18,12:00,Liga MX,Guardianes 2020 Regular Season,Sun,Home,W,1,0,Toluca,1.0,2.1,54.0,,Juan Pablo Vigón,4-4-2,Luis Santander,Match Report,,19,2,20.0,1.0,0,0,2021,Pumas UNAM
14,2020-10-26,21:00,Liga MX,Guardianes 2020 Regular Season,Mon,Away,D,1,1,Pachuca,1.2,1.8,41.0,,Andrés Iniestra,4-4-2,Óscar Macias,Match Report,,12,3,18.9,0.0,0,0,2021,Pumas UNAM
15,2020-10-31,19:00,Liga MX,Guardianes 2020 Regular Season,Sat,Home,D,2,2,Guadalajara,1.1,1.8,51.0,,Juan Pablo Vigón,4-1-2-1-2◆,César Arturo Ramos,Match Report,,19,6,18.1,1.0,0,0,2021,Pumas UNAM
16,2020-11-07,21:00,Liga MX,Guardianes 2020 Regular Season,Sat,Away,W,2,1,Cruz Azul,1.4,2.0,46.0,,Juan Pablo Vigón,4-4-2,Fernando Guerrero,Match Report,,16,3,19.4,1.0,0,0,2021,Pumas UNAM
17,2020-11-26,21:06,Liga MX,Quarter-finals,Thu,Away,W,1,0,Pachuca,0.4,1.8,34.0,,Juan Pablo Vigón,4-4-2,Eduardo Basulto,Match Report,Leg 1 of 2,11,4,26.5,0.0,0,0,2021,Pumas UNAM
18,2020-11-29,12:00,Liga MX,Quarter-finals,Sun,Home,D,0,0,Pachuca,1.1,2.9,38.0,,Juan Pablo Vigón,4-4-2,Fernando Hernández,Match Report,Leg 2 of 2; UNAM won,14,2,24.5,0.0,0,0,2021,Pumas UNAM
19,2020-12-03,21:00,Liga MX,Semi-finals,Thu,Away,L,0,4,Cruz Azul,0.6,1.6,58.0,,Juan Pablo Vigón,4-4-2,Jorge Rojas,Match Report,Leg 1 of 2,12,4,24.0,1.0,0,0,2021,Pumas UNAM
20,2020-12-06,18:30,Liga MX,Semi-finals,Sun,Home,W,4,0,Cruz Azul,1.9,0.3,57.0,,Andrés Iniestra,4-3-3,César Arturo Ramos,Match Report,Leg 2 of 2; UNAM won,11,7,16.7,1.0,0,0,2021,Pumas UNAM
21,2020-12-10,21:00,Liga MX,Finals,Thu,Home,D,1,1,León,1.2,1.1,47.0,,Andrés Iniestra,4-3-3,Fernando Hernández,Match Report,Leg 1 of 2,14,4,19.9,1.0,0,0,2021,Pumas UNAM
22,2020-12-13,20:30,Liga MX,Finals,Sun,Away,L,0,2,León,0.6,1.7,59.0,,Andrés Iniestra,4-3-3,Jorge Pérez,Match Report,Leg 2 of 2; León won,9,4,16.9,0.0,0,0,2021,Pumas UNAM
23,2021-01-08,19:06,Liga MX,Guardianes 2021 Regular Season,Fri,Away,D,0,0,Tijuana,1.6,1.2,38.0,,Juan Pablo Vigón,4-3-3,Saul Silva,Match Report,,18,8,20.5,1.0,0,0,2021,Pumas UNAM
24,2021-01-17,12:00,Liga MX,Guardianes 2021 Regular Season,Sun,Home,W,3,0,Mazatlán,0.7,0.2,43.0,,Juan Pablo Vigón,4-1-4-1,Luis Santander,Match Report,,15,5,21.8,1.0,0,0,2021,Pumas UNAM
25,2021-01-24,19:00,Liga MX,Guardianes 2021 Regular Season,Sun,Away,L,0,2,Querétaro,0.3,1.5,59.0,,Juan Pablo Vigón,4-1-4-1,Fernando Guerrero,Match Report,,9,4,22.0,0.0,0,0,2021,Pumas UNAM
26,2021-01-31,12:00,Liga MX,Guardianes 2021 Regular Season,Sun,Home,D,0,0,Atlas,0.4,0.4,55.0,,Juan Pablo Vigón,4-1-4-1,César Arturo Ramos,Match Report,,5,0,18.5,0.0,0,0,2021,Pumas UNAM
27,2021-02-06,21:06,Liga MX,Guardianes 2021 Regular Season,Sat,Away,L,0,1,Monterrey,0.1,2.4,37.0,,Juan Pablo Vigón,4-1-4-1,Eduardo Basulto,Match Report,,3,0,41.0,1.0,0,0,2021,Pumas UNAM
28,2021-02-14,12:00,Liga MX,Guardianes 2021 Regular Season,Sun,Away,L,0,1,Toluca,0.6,2.5,47.0,,Juan Pablo Vigón,4-4-2,Luis Santander,Match Report,,9,2,22.7,1.0,0,0,2021,Pumas UNAM
29,2021-02-21,12:00,Liga MX,Guardianes 2021 Regular Season,Sun,Home,L,0,1,León,1.0,1.3,41.0,,Juan Pablo Vigón,4-4-2,Marco Ortíz,Match Report,,14,5,19.4,0.0,0,0,2021,Pumas UNAM
30,2021-02-28,21:00,Liga MX,Guardianes 2021 Regular Season,Sun,Away,L,1,2,Guadalajara,1.0,1.9,47.0,,Juan Pablo Vigón,4-4-2,Fernando Hernández,Match Report,,7,3,13.8,1.0,0,0,2021,Pumas UNAM
31,2021-03-04,21:00,Liga MX,Guardianes 2021 Regular Season,Thu,Home,W,1,0,Santos,1.1,1.7,47.0,,Juan Pablo Vigón,4-4-2,Jorge Rojas,Match Report,,8,2,27.4,0.0,1,1,2021,Pumas UNAM
32,2021-03-07,21:00,Liga MX,Guardianes 2021 Regular Season,Sun,Home,L,0,1,Cruz Azul,0.3,1.2,47.0,,Juan Pablo Vigón,4-4-2,César Arturo Ramos,Match Report,,6,4,24.4,1.0,0,0,2021,Pumas UNAM
33,2021-03-12,20:30,Liga MX,Guardianes 2021 Regular Season,Fri,Away,D,1,1,FC Juárez,1.4,0.7,51.0,,Juan Pablo Vigón,4-4-2,Oscar Mejia,Match Report,,7,3,11.6,1.0,0,0,2021,Pumas UNAM
34,2021-03-20,17:00,Liga MX,Guardianes 2021 Regular Season,Sat,Away,W,1,0,Atlético,1.6,2.0,54.0,,Juan Pablo Vigón,4-4-2,Marco Antonio Nava,Match Report,,9,1,20.1,0.0,1,1,2021,Pumas UNAM
35,2021-04-04,12:00,Liga MX,Guardianes 2021 Regular Season,Sun,Home,D,2,2,Pachuca,1.8,0.8,60.0,,Juan Pablo Vigón,4-4-1-1,Jorge Rojas,Match Report,,15,3,23.5,1.0,1,1,2021,Pumas UNAM
36,2021-04-09,19:30,Liga MX,Guardianes 2021 Regular Season,Fri,Away,W,1,0,Necaxa,1.0,1.6,53.0,,Juan Pablo Vigón,4-4-2,Diego Montaño,Match Report,,10,1,19.5,0.0,0,0,2021,Pumas UNAM
37,2021-04-18,12:00,Liga MX,Guardianes 2021 Regular Season,Sun,Home,D,0,0,UANL,0.9,1.0,43.0,,Juan Pablo Vigón,4-2-3-1,Adonai Escobedo,Match Report,,12,3,22.9,0.0,0,0,2021,Pumas UNAM
38,2021-04-23,19:30,Liga MX,Guardianes 2021 Regular Season,Fri,Away,D,0,0,Puebla,0.9,1.2,39.0,,Juan Pablo Vigón,4-4-2,Oscar Mejia,Match Report,,16,7,21.9,0.0,0,0,2021,Pumas UNAM
39,2021-05-02,21:05,Liga MX,Guardianes 2021 Regular Season,Sun,Home,L,0,1,América,2.0,1.4,53.0,,Juan Pablo Vigón,4-4-2,César Arturo Ramos,Match Report,,16,5,17.6,0.0,0,0,2021,Pumas UNAM
0,2020-07-25,19:00,Liga MX,Guardianes 2020 Regular Season,Sat,Home,D,0,0,León,0.6,1.1,42.0,,Jesús Molina,4-4-2,Jorge Rojas,Match Report,,11,4,20.6,0.0,0,0,2021,Guadalajara
1,2020-08-02,19:06,Liga MX,Guardianes 2020 Regular Season,Sun,Away,L,0,2,Santos,2.0,2.1,59.0,,Jesús Molina,4-4-1-1,Eduardo Basulto,Match Report,,13,4,19.6,1.0,0,1,2021,Guadalajara
2,2020-08-08,21:00,Liga MX,Guardianes 2020 Regular Season,Sat,Home,L,0,1,Puebla,1.0,1.0,45.0,,Jesús Molina,4-4-1-1,Jorge Pérez,Match Report,,12,2,21.2,0.0,0,0,2021,Guadalajara
3,2020-08-12,18:00,Liga MX,Guardianes 2020 Regular Season,Wed,Away,W,2,0,FC Juárez,1.8,0.7,53.0,,Jesús Molina,4-4-1-1,Adonai Escobedo,Match Report,,6,2,16.6,1.0,1,1,2021,Guadalajara
4,2020-08-15,17:00,Liga MX,Guardianes 2020 Regular Season,Sat,Home,W,2,1,Atlético,1.6,1.1,56.0,,Jesús Molina,4-4-1-1,César Arturo Ramos,Match Report,,15,6,18.2,0.0,0,0,2021,Guadalajara
5,2020-08-23,17:30,Liga MX,Guardianes 2020 Regular Season,Sun,Away,L,0,1,Toluca,1.8,0.9,54.0,,Jesús Molina,4-2-3-1,Marco Antonio Nava,Match Report,,21,5,18.3,2.0,0,0,2021,Guadalajara
6,2020-08-29,19:00,Liga MX,Guardianes 2020 Regular Season,Sat,Home,D,0,0,Pachuca,0.3,0.4,49.0,,Jesús Molina,4-4-2,Fernando Hernández,Match Report,,6,2,23.2,0.0,0,0,2021,Guadalajara
7,2020-09-05,21:00,Liga MX,Guardianes 2020 Regular Season,Sat,Away,W,3,1,UANL,1.4,0.6,35.0,,Jesús Molina,4-4-2,Fernando Guerrero,Match Report,,14,5,19.1,1.0,0,0,2021,Guadalajara
8,2020-09-08,21:00,Liga MX,Guardianes 2020 Regular Season,Tue,Home,D,1,1,Querétaro,2.1,1.3,68.0,,Jesús Molina,4-4-2,Eduardo Basulto,Match Report,,16,3,20.0,0.0,0,1,2021,Guadalajara
9,2020-09-11,19:30,Liga MX,Guardianes 2020 Regular Season,Fri,Away,W,2,1,Necaxa,1.4,1.0,57.0,,Jesús Molina,4-4-2,Erick Yair Miranda,Match Report,,20,5,18.6,0.0,0,0,2021,Guadalajara
10,2020-09-19,21:00,Liga MX,Guardianes 2020 Regular Season,Sat,Away,L,0,1,América,1.1,0.6,55.0,,Jesús Molina,4-4-2,Fernando Hernández,Match Report,,17,8,21.3,2.0,0,0,2021,Guadalajara
11,2020-09-26,17:00,Liga MX,Guardianes 2020 Regular Season,Sat,Home,W,2,1,Mazatlán,2.2,0.9,66.0,,Jesús Molina,4-4-2,Adonai Escobedo,Match Report,,22,6,21.1,1.0,1,1,2021,Guadalajara
